"id","lat","long"
5601,-23.24983,64.92495
5556,-21.77208,64.35672
2175,11.41703,58.21526
5170,17.05855,69.3648
6664,-36.31856,-5.10617
6969,-85.89057,16.44596
6720,-71.43039,-30.19333
4216,113.12088,22.21963
4164,116.7741,23.2225
4145,113.25242,23.07323
7158,-66.90804,17.96247
6890,-64.59479,10.24838
6853,-75.15205,19.91963
6871,-70.21899,11.67857
6632,-48.32965,-25.30136
6641,-48.58666,-25.87285
6817,-77.61977,20.68504
6723,-71.35636,-29.97067
7043,-61.00237,10.14003
6867,-62.66368,8.37552
7032,-66.76572,17.98993
7060,-79.86936,-2.18636
6599,-110.86336,27.91021
2620,14.97161,55.21348
5119,6.84496,60.8823
237,-2.53087,49.4571
5398,123.8724,13.73486
1747,-4.28386,47.79165
6882,-62.29176,10.57023
4117,113.81682,22.1423
5358,18.06231,58.97716
4113,117.58251,23.75391
6164,-87.17163,30.34746
4020,174.78868,-36.6214
6160,-89.08741,30.35248
2122,27.60017,37.24821
1622,-0.73798,53.59397
5527,126.59123,35.97898
6231,-86.28522,34.35502
5513,126.4251,35.44957
6972,-62.85346,17.90023
5952,-73.99607,40.7905
5312,11.82873,65.0853
3609,62.33691,25.11375
5505,127.70143,34.90507
2264,27.1249,36.6609
5523,126.46577,35.62062
5498,126.40494,35.39148
2467,-6.24138,53.98578
3843,151.09459,-34.05478
650,22.56968,36.76007
1247,5.89774,53.23509
5659,23.52766,58.95994
929,4.68776,52.38854
3564,58.81253,25.55859
4226,145.75849,43.33971
4842,141.69775,44.37291
4382,132.41213,33.37756
4671,133.17754,34.28395
4912,140.00181,40.3751
4792,141.53241,40.55339
6320,-93.33905,29.98222
1337,9.56899,54.50263
3160,34.87123,32.4706
5516,126.69064,35.98742
2290,-4.39964,52.8868
1305,11.60986,54.10271
5552,-21.9731,64.06905
1071,4.08985,51.68642
4338,131.40888,34.436
5450,123.94622,11.09468
4079,106.73715,20.85838
4195,110.22535,20.26358
3158,35.01205,32.82956
4131,110.28595,20.05037
6316,-135.4343,59.2327
4313,141.5932,38.83478
4770,130.36141,33.62545
4947,133.10216,34.1973
4784,140.70873,41.79667
5693,-7.09046,62.27429
5262,11.3707,59.11222
3586,52.64524,27.4066
6329,-158.10553,21.59547
4034,174.89808,-36.87855
7194,-75.95774,24.57653
1244,4.75638,52.37895
5110,5.42624,60.14414
225,-63.584,44.6522
6382,-80.12197,25.98414
5375,13.4416,58.63521
5350,11.44104,58.12224
5355,18.58877,60.06331
1087,5.78357,53.30458
197,12.8527,56.6563
2624,10.30767,56.99038
5286,8.22957,63.06682
2230,11.65753,57.72954
5835,52.41566,25.66747
4398,130.12984,33.09331
4966,132.0501,34.8752
4902,136.75998,34.29906
4999,137.58852,34.68715
1607,-0.92923,60.6293
4963,134.448,35.6307
3661,81.10067,6.1254
2308,-1.31138,50.85281
104,9.97992,53.5349
2177,11.26882,58.55126
6514,-79.82231,43.29216
3830,148.94978,-20.34692
202,27.18486,60.53248
2553,7.77809,51.67914
5141,23.67933,70.66708
5112,17.1818,68.77756
4832,138.3107,37.8248
4613,138.3355,37.82533
3509,55.4844,25.47843
4804,145.57456,43.28247
1318,8.91466,50.12105
4550,132.50268,35.2304
5466,120.21558,14.82134
1090,4.87658,51.72457
203,22.9507,59.8148
4343,135.36172,34.47391
5067,5.10368,60.43959
2640,8.5935,57.12466
902,4.0115,51.45222
5339,21.62134,65.23671
4729,141.029,37.6681
5258,5.64207,59.01336
6362,-82.637,43.84525
5967,-84.98144,45.42507
6393,-55.8022,47.4833
6509,-53.21615,47.68952
3399,18.85617,-34.15137
967,5.6136,52.3679
914,5.61943,52.35516
1113,4.83113,51.82024
5196,6.0378,62.37177
1382,7.25103,52.79527
1095,4.66341,52.72697
2239,18.47782,60.17141
1154,3.69178,51.54956
1156,3.68548,51.54313
204,7.80885,53.7029
205,5.4251,53.1781
2206,17.94077,62.63683
5228,6.95986,62.88383
3232,10.51077,36.03289
2452,-3.5693,54.61246
2906,27.94859,44.68026
206,16.5508,68.7951
207,-1.19771,54.6897
7080,-88.40547,16.47448
208,1.26837,51.9443
3938,153.2422,-29.4277
1390,8.66698,53.12403
4321,133.01381,36.07316
4886,132.96964,34.11391
4959,130.20667,31.75368
3603,54.36031,26.65218
1217,5.89084,52.98206
2635,14.70042,55.18791
3468,56.31588,26.24609
2246,17.8277,59.35854
2231,11.24023,58.36675
1072,6.10171,52.59033
2514,5.33411,50.94408
6042,-92.84449,44.7465
5177,22.16267,70.48139
4915,132.53643,34.18968
6228,-75.70342,35.20916
5558,-18.30073,65.92233
5126,5.25592,59.41319
5137,6.98521,58.05071
6850,-82.34144,23.13239
4051,173.77093,-41.27473
5107,24.66466,70.99419
6214,-76.08336,39.54781
6478,-63.60916,50.23622
5349,11.17793,58.75618
2419,-3.3873,55.99187
4969,135.34975,33.74353
4594,135.90876,35.61612
2172,29.01752,40.99321
3466,56.27007,25.65051
5848,53.1076,39.4109
4255,138.7707,34.975
976,5.26611,51.74118
2210,11.66853,57.69921
1001,5.61163,52.97044
5005,4.63657,52.35322
974,5.9288,52.95325
1165,5.39487,51.81399
4649,132.1957,33.8001
1259,9.20817,49.14644
1400,11.0087,54.37365
5795,18.8005,54.6006
3590,50.88301,28.82355
1685,-5.13134,50.09782
1351,7.89669,54.17335
5562,-22.55496,64.0207
5164,6.1456,58.86268
5279,6.8865,62.08962
1064,4.12896,51.82439
5269,5.87535,58.47764
1489,5.65366,51.47407
2405,-3.65059,58.11442
209,12.6904,56.0353
210,12.6184,56.0351
211,24.94648,60.14589
5657,23.04982,58.86814
2487,-7.5453,52.055
1224,5.45229,52.88421
2516,4.3306,51.1465
5082,13.62207,66.22199
1750,-1.78323,43.36714
1451,4.6542,51.85336
3555,55.89453,26.6858
1469,6.77766,52.24921
5241,14.20415,68.15305
5879,125.68842,-8.53025
10,25.1493,35.3484
1385,7.3222,53.02329
2878,18.53011,42.44771
3114,29.61386,40.77966
2544,4.82701,51.17018
5553,-21.36881,63.85993
1189,4.08687,51.70635
6824,-75.86736,19.99632
992,4.91978,51.71032
6536,-55.92489,47.55974
1110,5.96511,51.19339
1394,7.20889,51.55857
601,25.39266,35.32086
1106,5.96364,51.1845
3827,152.91108,-25.29474
3163,34.7939,32.1653
5053,13.96128,67.12889
5687,-6.88286,61.95703
911,3.92558,51.53812
1076,5.07152,51.87228
916,5.13903,51.7347
2356,0.71013,51.72897
1711,-2.9185,54.0329
4543,135.08174,33.91792
4854,133.92781,34.45402
4586,135.14735,33.86365
5887,50.67173,26.20117
1404,13.11181,54.56816
4389,134.84878,34.69228
4463,137.141,34.7861
4554,130.89709,34.32492
4753,131.92809,33.95135
4363,134.40917,34.2275
4780,136.23307,34.10306
2561,9.92889,52.17657
3979,115.73476,-31.82383
1468,4.5917,52.28599
5911,-155.0678,19.73435
5437,124.73975,10.36861
1258,7.64756,51.89708
4954,137.00145,34.70816
2883,19.74497,40.09985
4558,134.66127,34.77954
4714,131.64802,33.72109
4340,138.24108,38.08307
4740,134.27749,34.7302
1149,5.40233,52.9422
5972,-70.92042,42.25404
5271,5.74422,58.91789
4498,129.55695,33.37177
4837,134.6148,34.76394
4464,139.3647,35.31264
4950,132.40837,34.34814
4504,141.65279,38.99121
2606,9.96249,57.59621
4655,129.27589,34.32285
4987,141.0039,37.14836
4949,140.62646,36.48706
4421,140.62318,36.42273
4437,129.47592,34.65406
4889,129.4529,34.52996
1249,4.36529,51.73774
4259,134.54014,33.73113
5317,5.23911,60.25549
5189,6.16726,59.23484
5150,6.0755,62.3505
3981,147.34139,-42.88555
4526,133.12069,36.08326
6102,-76.57936,35.24566
1303,9.2968,54.01893
1374,8.53559,50.09004
4746,133.25427,35.57196
1159,3.91519,51.41876
1824,-2.87396,47.34447
5022,4.12453,51.97704
1517,8.29773,54.75956
5569,-19.42104,65.8985
4404,131.48795,34.01974
5364,12.54453,56.19716
5255,7.73506,62.97032
4241,132.76931,33.98154
212,11.7158,55.7217
5301,9.14347,63.31963
5987,-86.14746,42.78172
1571,1.1575,51.78362
2380,-2.44023,59.35446
5917,-132.62346,55.48998
5363,12.93815,55.40606
5564,-21.66787,65.70554
5124,10.32084,59.49074
2191,20.35004,63.68266
1496,6.8383,51.16263
2448,-1.79156,55.66791
213,-4.62742,53.3128
6107,-151.41257,59.60495
4074,107.0661,20.96518
3259,-1.65908,35.17761
4697,140.80726,42.05548
4880,130.20277,32.45547
2643,0.23139,49.42773
5843,114.17983,22.29038
4209,113.45402,22.16745
5534,126.50366,36.15913
5816,159.96188,-9.42904
4483,139.83233,42.22123
5055,25.96133,70.98137
6032,-157.8719,21.29306
4468,141.18709,45.25147
2447,0.56013,51.40985
1008,6.74513,53.16447
865,4.58299,52.16847
1316,8.06483,53.63559
6013,-135.45062,58.11118
2572,10.17347,53.3956
882,5.0647,52.63509
3110,41.42095,41.40325
4002,153.35875,-27.86556
2303,-3.43759,57.71213
5782,121.7608,24.3016
5915,-123.8798,46.97737
3581,56.4422,27.09442
3845,142.24552,-10.59099
5585,-15.20109,64.24877
6766,-72.46501,-42.13801
4942,140.51126,43.35902
214,9.86581,55.8549
3925,151.30533,-33.4926
215,10.49636,59.41248
5493,129.3541,37.18183
3098,27.313,40.70952
4989,131.67282,32.45153
5694,-6.93404,62.15135
6244,-88.56924,47.12395
6288,-90.71329,29.58754
3235,10.8568,33.88949
2420,-3.3598,56.00655
1702,-1.66954,60.33023
6346,-95.28849,29.74959
3390,18.34806,-34.05158
1673,-3.1872,58.91521
2631,10.25982,55.91205
5688,-6.75756,61.50562
2395,-0.85152,53.7313
2490,-6.0669,53.3909
5231,6.06894,61.21484
5324,5.7871,59.79199
5563,-18.38254,65.97942
6921,-77.61567,-11.1217
5787,121.63032,23.97983
6596,-105.37538,20.7494
4153,117.99474,38.3398
4213,113.52887,23.05625
6930,-78.17822,-10.09672
6745,-71.24584,-28.46756
1435,6.72322,51.37792
3456,42.92731,14.85197
1964,-6.87469,37.14646
6187,-119.20776,34.14913
5323,5.2003,60.12375
1100,5.24732,52.31345
4197,114.58857,22.68904
216,-0.2683,53.7418
4184,121.02154,40.73705
217,11.8437,55.9645
5641,24.72863,59.45574
5906,127.62379,39.82532
1836,7.59201,47.60002
3832,151.14653,-33.83747
218,-4.9083,55.9711
219,-4.8731,55.7514
6151,-82.58908,38.41286
5991,-73.87017,40.80258
3168,33.84671,27.22799
6373,-82.55248,41.39433
2937,34.30363,44.55148
5548,-17.3515,66.0452
5313,5.7638,59.8763
5057,17.66839,69.54301
5113,5.29587,59.33622
220,9.04495,54.4742
2176,19.15162,63.31798
5699,-6.9417,61.5981
221,11.0397,59.02387
5577,-21.45736,64.39283
5706,-7.01827,62.18547
5597,-20.9469,65.39402
2835,16.4393,43.1699
2595,8.12435,56.0022
5476,126.3308,33.2368
4521,132.52697,33.22127
6062,-70.27524,41.64925
7,23.4656,37.3515
694,23.45719,37.3477
4085,109.28106,12.49088
222,1.44582,38.9076
4983,130.6523,31.24302
2128,27.14336,40.45333
4910,140.08636,35.55631
4927,130.25097,31.71573
6620,-48.49022,-1.29315
3183,30.30452,31.35525
1160,5.69891,52.93064
509,23.08614,36.78509
478,25.73873,35.004
735,23.89219,40.39511
4544,134.05958,34.49029
5272,12.13417,65.67827
2207,17.10754,61.63352
3132,28.02519,41.88731
61,20.2437,39.5019
6644,-47.56467,-24.70416
4316,134.38697,35.61466
4509,132.44101,33.94578
4720,137.2819,37.4364
4760,129.537,33.44057
4334,131.70095,34.67473
4390,136.92103,34.44714
1067,5.62322,53.01135
1182,4.71322,52.42958
223,4.58755,52.4664
1127,5.93036,52.55073
1116,5.74401,52.59201
1453,5.04363,52.02385
4728,132.34905,33.48565
4339,134.22616,34.47697
4355,132.69517,32.91935
4603,129.43523,33.3885
5037,6.55839,62.38759
6416,-70.39155,47.42206
1818,-2.95497,47.39244
2648,-4.00912,48.73922
1850,-1.24931,49.58823
1669,-4.11048,51.21117
6666,-45.37454,-23.81854
6626,-48.30615,-25.54327
6661,-44.0333,-23.01165
6684,-39.03213,-14.77817
476,23.12313,38.84735
5418,124.23109,8.23272
6926,-71.3553,-17.65064
5400,122.58496,10.69122
4958,133.00615,34.07105
4723,129.82673,33.3217
6701,-48.65523,-28.22333
544,19.91197,39.78964
681,25.36128,40.93282
4654,131.6015,33.68799
5500,126.12137,35.08094
224,-0.19316,53.6292
2002,8.02689,43.8768
4370,131.03482,33.70285
4433,138.23761,37.97198
4531,135.21606,33.81118
4789,139.04489,34.77359
5530,126.58819,37.44331
6330,-87.43897,41.66958
4893,135.2891,35.6712
3128,33.77403,41.97809
6383,-97.23032,27.83669
3418,35.3761,-23.86827
2493,-9.52166,53.06875
2508,-9.57876,53.1036
2488,-9.66638,53.11561
5636,23.9247,60.0135
5690,-6.7545,62.12709
5109,14.02425,67.03597
3820,146.03426,-17.52317
4662,133.04456,34.26833
4251,140.8702,40.9798
4924,130.98797,33.84482
6139,-92.16066,29.7808
4399,140.83651,35.70087
1686,-4.15332,57.68631
1684,-4.23633,57.48997
28,25.2682,36.72294
530,19.83923,39.6948
226,1.15925,52.0439
6762,-70.15303,-20.20341
6932,-73.23724,-3.72671
67,25.4726,36.8661
4626,137.02113,34.58597
853,22.99874,37.47798
4716,138.84317,34.6079
2365,-4.68348,55.6085
5395,124.43199,10.91957
5571,-23.11099,66.07061
2092,13.94114,40.74504
5260,5.26959,60.55359
4680,141.28508,43.20193
227,141.28102,38.40112
3130,36.17515,36.61097
6552,-90.45409,20.68848
1963,-7.3279,37.19647
1892,-8.86677,42.56668
6905,-79.56679,9.62787
6574,-86.74724,21.25121
6728,-73.65554,-42.38719
2415,-1.27746,50.72532
2310,-6.08428,57.35045
2461,-4.36436,54.69796
1621,-6.31521,49.91961
3058,131.82691,43.04964
3175,32.28709,30.58285
4922,140.92962,37.90303
4506,140.10845,35.0936
4556,132.4187,35.18472
4978,141.07616,38.3731
2788,14.7676,44.2696
2171,28.99726,41.02042
4825,141.54537,38.71041
6643,-58.44709,-3.15077
6705,-43.84969,-22.93413
6700,-40.77163,-20.8931
6638,-48.66068,-26.90088
6630,-46.79546,-24.18901
6659,-44.46214,-23.01218
6678,-48.60292,-26.18592
6680,-44.37487,-2.5763
45,22.4211,38.4266
801,20.71516,38.36891
4563,139.10539,34.97435
4943,137.84393,37.04613
888,5.72091,50.90437
1362,9.50314,53.9208
4331,139.42728,38.18689
4590,133.14731,34.24403
4248,138.5042,37.9442
4228,132.25526,34.1486
4644,132.49599,33.12529
4244,140.51447,42.99355
4308,135.01517,34.59422
6549,-101.62049,17.66445
2528,3.20866,50.92405
2151,27.13142,38.44188
2118,29.93041,40.75237
5888,13.65531,45.53631
4709,129.29281,34.19378
4427,129.47471,34.67692
4727,141.51785,38.45655
3512,52.58274,24.20823
2844,14.89723,44.70571
3147,35.91886,35.36012
6143,-81.62115,30.33466
7030,-72.53529,18.2299
952,3.68671,51.59943
6635,-44.24664,-23.00336
2819,15.84969,43.72515
3663,80.01427,9.65156
3622,71.3829,20.8674
5457,124.3711,9.64588
6651,-53.37459,-32.56955
3636,73.2264,17.29095
3704,106.8415,-6.09792
3641,68.60127,23.2404
3719,103.61648,-1.58734
5528,126.68857,36.00532
6662,-40.25133,-20.28594
6840,-78.30917,22.48357
3543,57.7677,25.64873
5793,18.67448,54.6937
5704,-7.1751,62.04474
1928,0.18737,38.7968
3769,140.72168,-2.53764
228,55.04112,25.02413
3441,39.14749,21.46219
5515,126.55744,33.53099
5138,13.28431,66.62382
5179,6.03525,59.33289
2811,16.6976,43.1635
2550,7.39315,53.26427
7021,-74.10959,18.64382
229,-2.1133,49.1782
4100,119.50888,32.41613
4214,113.11228,22.61043
4177,119.89993,32.12036
4147,120.17591,31.92643
4152,119.27525,25.42428
3266,5.77926,36.82502
4170,120.16001,35.91556
4127,120.18965,31.94456
4205,119.02184,39.19854
4192,113.5863,22.2394
5486,128.68948,35.12488
4245,122.24969,30.25548
4203,121.35277,30.71302
4218,121.84596,30.06305
4189,121.06158,40.78688
1026,5.79332,53.07613
4199,116.0074,29.74297
3152,35.40393,33.65214
3451,42.53058,16.90359
7105,-66.18314,17.95023
5531,126.0543,34.30569
5610,29.74949,62.59119
4391,145.13735,43.66398
2353,-3.06923,58.64542
6445,-75.4679,44.73512
6131,-88.08654,41.52532
5436,120.99938,6.05778
5032,6.2503,60.2763
1023,4.54559,52.21985
3206,10.73616,33.69798
3288,-8.63323,33.12846
4408,137.04044,36.95004
6920,-77.03457,-12.16431
6860,-64.872,10.1003
7013,-64.75086,18.44231
1004,5.80034,52.96689
6986,-57.44731,-34.4372
6818,-78.85224,21.61875
5332,5.87916,59.1707
6207,-71.51154,41.37985
5522,128.52959,38.32611
1334,6.99713,53.67112
3143,41.42436,42.74328
3505,55.2443,25.21168
5932,-134.41598,58.29619
5954,-134.68137,58.3789
3881,115.04411,-30.28861
4009,103.68878,1.26042
6631,-56.10066,-2.15863
1084,4.55716,52.2139
1164,6.55592,53.17987
5322,5.50273,59.27044
5034,14.48465,68.20997
3755,104.14115,1.08188
3291,-5.33531,35.71958
4380,135.07057,34.2802
4904,141.04896,45.29795
4476,130.57427,31.58969
6083,-156.4726,20.8965
3687,116.67165,-8.4804
4513,140.70706,42.57989
3725,133.75812,-3.6604
4952,135.18087,34.14674
4732,133.29779,35.55821
4387,133.05789,35.56669
6065,-133.89717,56.94678
3656,82.31618,16.94497
4711,134.80816,34.71869
3741,124.51312,-8.22208
5615,23.71199,64.2251
5986,-122.85062,46.00977
5460,124.04687,6.55142
578,22.11403,37.02226
740,19.94016,39.74549
605,20.93196,38.62277
732,25.47214,36.93498
2838,15.21106,44.06269
520,24.80247,34.92972
2969,20.4608,54.70612
3395,18.44948,-34.12822
5630,25.38863,60.25231
722,23.45002,40.07749
231,16.37353,56.66173
232,11.0885,55.6705
2251,11.68244,57.71154
55,26.9894,36.9491
579,24.17708,35.45237
4501,131.92151,32.79725
4651,141.90803,39.25905
547,26.97352,36.73714
5180,10.68147,59.47461
2880,18.67562,42.46668
4333,133.2459,33.27763
4491,141.46959,38.51792
2266,27.82554,36.27334
4719,133.51062,34.4505
4609,133.20926,34.27733
4679,139.73166,38.76398
4813,129.38249,34.33274
1484,5.91311,52.56335
933,3.69506,51.56151
5712,103.18542,5.26042
3323,-14.62797,10.63666
1253,24.46473,36.70928
4953,139.81643,35.17101
4376,131.01796,33.79666
3036,32.40135,67.14122
233,70.2012,23.0252
5134,8.12717,63.05282
3529,52.05673,27.83003
6392,-71.96025,61.60724
4726,140.64727,41.04793
2942,31.47776,49.75541
4277,140.8615,40.9605
4368,134.30216,33.54498
4460,132.43943,34.19029
783,19.91711,39.59058
4328,133.63145,34.12391
4757,130.76322,31.40164
5943,-94.57789,39.1175
3667,99.50694,7.41027
3643,77.55418,8.08409
234,120.29446,22.56376
2185,19.07013,59.72055
1414,9.9348,54.6598
235,18.7884,57.848
2820,15.7062,43.68785
632,23.0032,36.14271
2104,27.30969,40.40069
3107,28.1894,36.9436
236,66.97153,24.82197
3645,79.8574,10.8327
2100,30.67994,41.12155
494,22.81863,37.53871
4790,129.97049,33.46547
3008,83.20911,70.06497
555,22.70811,38.88699
2267,26.21805,37.63471
760,27.14516,36.78182
655,26.11261,38.54579
2183,16.88947,56.95762
3791,116.81736,-1.20087
852,23.97261,40.73735
2178,11.36577,58.11343
4928,136.85706,34.85394
2804,15.07142,44.52492
2209,14.8235,56.14958
238,15.5969,56.1649
1426,8.30729,49.03905
5383,13.5349,59.35897
5200,5.32477,59.31447
74,27.2129,35.5098
3996,153.36346,-27.6348
3539,51.13159,28.42031
2131,29.2038,40.88175
3953,140.83118,-17.49189
3642,74.13421,14.76842
565,24.41704,38.01196
2145,29.64177,36.19623
4304,133.50824,34.49878
4497,133.13382,35.57667
4438,130.12434,33.10545
4730,140.70055,35.92841
4358,138.53585,37.37539
239,21.2169,62.3674
5624,22.41167,59.92059
75,26.9286,35.4196
2978,47.65908,42.88488
3324,-13.74431,9.47603
534,19.92322,39.79101
749,29.59279,36.15242
594,20.91183,38.56861
4971,133.19133,35.56372
4755,134.19783,34.73078
43,21.3229,37.6472
4640,131.49287,33.64857
4309,138.56573,38.04909
29,25.858,36.8303
527,26.10345,38.26587
4796,130.18705,31.41837
612,22.83375,37.95391
606,23.10148,39.30923
846,20.74963,38.06246
716,21.62394,38.3494
1109,3.89285,51.57325
4861,135.94647,33.62384
4575,139.82654,35.11039
3648,80.3561,13.3047
983,4.41313,52.20422
5123,7.2487,61.1797
240,24.4006,40.9312
2890,28.35298,43.41125
2977,36.6701,45.3395
4980,129.51849,33.32729
4330,140.6784,40.89227
6066,-155.83079,20.03602
4718,140.70005,36.64971
4447,132.3905,33.4709
4974,139.74978,35.50264
4314,132.7519,35.4538
4070,174.84086,-36.42481
4033,174.82121,-38.06748
4417,131.25017,34.42262
2965,49.05567,55.78299
14,24.3169,37.6644
4559,129.3193,34.26105
241,121.7522,25.14611
78,20.4418,38.2025
2103,30.22271,41.17096
5596,-22.54108,64.00293
1443,7.80682,48.58556
2363,-3.11586,58.53134
5010,4.89553,51.71684
3742,114.86923,-2.29229
1358,11.88772,48.91095
3228,11.11074,36.83326
6255,-82.70821,41.59123
5649,25.01373,59.63646
5719,103.4661,4.2489
4129,119.75009,26.37678
3109,27.05116,40.41644
5605,24.55619,65.72377
6251,-151.23256,60.54853
3759,122.58301,-3.97699
3307,-6.58452,34.26681
1634,-5.4853,55.8064
6215,-87.81129,42.58837
827,24.69899,40.85888
748,25.37253,34.99781
2921,36.49258,45.34547
560,20.83735,37.68155
1172,5.35242,51.76963
60,19.9095,39.6304
699,19.92659,39.61659
4406,141.58386,38.90368
2526,5.82945,51.13939
3693,114.40374,-8.14299
5956,-131.69359,55.35127
1002,5.76046,52.58067
5955,-122.62905,47.16186
2402,-2.59656,59.2315
5936,-87.49677,44.46112
6371,-81.80487,24.56498
5919,-122.61795,47.70476
3051,135.09669,48.42904
3452,48.52792,28.41778
3494,54.66774,24.80785
5907,50.70637,26.20064
3558,55.59696,26.94002
3027,68.98456,60.99354
3574,50.33739,29.24328
3483,56.24999,26.2069
3491,56.36761,25.0278
2979,142.04364,47.05722
3198,14.29054,32.66169
5902,47.88212,30.19938
3504,56.36188,25.3578
3540,48.1888,30.43485
3987,150.85853,-34.66992
5901,52.75864,40.16663
3605,49.9644,37.44166
62,22.754,38.0126
4522,131.8712,34.74178
242,10.1601,54.3362
2936,30.53405,50.49106
4474,130.55918,31.39406
4957,131.82421,32.70093
3721,104.6113,0.85766
6082,-159.6921,21.95859
4765,132.83554,34.03618
5171,13.22946,66.48921
1683,-6.09257,56.68772
2931,29.25777,45.43976
1582,-5.98893,54.0582
2505,-9.37821,52.61336
2391,-0.23153,53.66849
243,-8.4394,54.633
2398,-5.64455,54.39231
2494,-6.58781,52.17137
1647,-5.72431,54.72937
3428,39.50328,-8.95706
3426,39.50736,-8.94154
244,139.87621,35.37405
50,24.58,36.7848
3010,37.37993,56.87951
4808,129.46161,34.5511
4574,141.06784,41.88885
2431,-8.40553,55.0359
3449,39.08914,22.52306
3913,144.0605,-40.0681
2361,-3.16915,56.06964
1592,0.39025,52.75924
6037,-73.76511,40.81206
6530,-76.47557,44.22977
7165,-76.8081,17.96425
6048,-122.49194,47.79466
6539,-82.73157,42.02513
1604,-6.2652,57.0121
2449,-5.04917,58.45634
4931,132.91859,34.23357
4692,132.87684,34.20588
245,-8.5295,51.6925
5135,6.71676,60.37858
4480,136.94134,34.84609
474,20.69237,38.44778
2410,-4.87518,55.90917
833,22.99433,36.97169
2324,-3.1502,56.1139
2301,-4.05417,54.83774
5206,30.05968,69.73141
246,-2.96044,58.9913
3740,127.14504,-8.07924
3556,54.00637,26.57088
4401,130.12156,33.57266
3421,42.5404,-0.3773
471,23.63817,35.51536
3330,-13.20239,8.48621
4681,139.81942,38.95439
4782,138.25283,38.09448
4798,138.31449,38.17831
4657,138.50937,38.27462
4658,130.80439,33.9508
4492,136.04509,36.10793
4551,138.33875,38.20058
4990,133.15583,35.56412
637,23.07601,36.26712
6457,-128.68677,53.99174
6485,-128.75124,53.92079
661,22.13976,36.92895
5930,-70.74097,43.08511
496,22.73274,37.52565
2187,14.22759,55.68849
5122,16.66944,68.40902
5250,27.3415,70.94882
5132,10.38749,59.17368
5065,16.35948,68.09243
247,12.8935,55.5216
5856,21.13234,55.69083
5707,-6.59274,62.2317
2256,11.64773,57.68024
6044,-133.10795,55.55799
3897,137.7769,-34.9608
2534,4.6612,51.33889
1324,9.05602,50.00232
1273,11.07763,54.35315
1375,9.61576,54.52725
5144,5.22933,60.40609
849,23.64344,39.13815
2598,10.45242,55.47801
5376,18.18282,57.38811
5297,5.15704,60.22375
2562,13.11214,54.58419
1307,9.72054,54.53181
5147,5.05966,60.38074
5038,5.16232,60.3714
2211,11.65575,57.74849
6237,-83.92099,35.95425
3391,23.04137,-34.04045
3669,98.68101,8.07781
3671,100.81203,13.16276
4570,141.45953,38.35051
248,135.29395,34.6675
1341,7.60335,50.35203
3316,-16.16611,14.16716
4981,141.4696,38.3286
4888,133.58152,33.50311
3627,76.23443,9.9701
6028,-152.40835,57.78444
4336,140.3009,41.1367
249,12.20285,55.45588
1336,6.96931,50.92582
4394,129.36646,34.33732
4830,141.67433,40.45562
4938,136.7016,37.14292
4479,130.92741,34.17707
4072,102.97597,11.6108
4812,132.89302,34.2537
739,23.12939,37.41952
4717,133.81076,34.45943
837,26.89502,37.77902
761,24.73771,35.08153
250,23.0217,63.8587
3349,5.46181,5.99759
4500,139.8497,35.27966
4247,130.89462,33.89513
3778,121.58747,-4.06055
2616,10.52835,55.79679
2604,9.50359,55.49241
1422,9.46543,52.40096
2224,11.84244,58.13491
1475,4.88972,52.79514
5701,-6.90296,62.11353
3635,76.58004,8.87528
5069,4.88746,60.55217
926,6.1511,53.2796
5789,15.55312,54.18084
2797,18.0033,42.6793
668,23.44204,37.87647
5232,11.61464,64.86327
482,23.78013,35.54708
5764,18.12771,47.75357
4292,134.61059,34.00115
596,26.04906,38.20145
4546,129.18941,34.23263
2923,36.42311,45.27482
3608,60.43299,25.35541
4305,144.52767,42.94981
5871,164.66585,-21.00381
3531,54.95554,26.59507
5088,29.31392,70.71776
3015,132.36496,42.86777
4004,123.73407,-16.13526
3926,151.31954,-33.46373
1167,6.09982,53.20935
5566,-16.44657,66.29795
5586,-21.9418,64.11253
251,13.7259,45.5556
5050,5.30669,59.28479
2204,16.02079,59.50246
2824,17.13488,42.96355
2138,29.74765,40.75568
693,23.12862,37.76304
2802,15.30165,43.81057
5741,16.32253,48.33713
2781,14.11787,44.96698
850,21.95993,36.79861
629,20.91347,39.01479
5625,19.93371,60.08125
3094,142.75621,46.62945
252,11.1394,55.3326
1461,5.08558,52.22625
904,3.80995,51.55061
687,24.95356,37.77632
2543,3.26706,50.83048
56,27.296,36.8955
3598,52.79964,27.2324
701,23.16229,37.29448
3018,40.91649,57.76157
3756,116.21346,-3.24396
253,26.95734,60.4789
2874,18.76241,42.43067
4458,133.83518,34.47222
595,22.4952,36.61824
4619,129.18084,34.18704
6012,-162.59069,66.90246
881,5.44809,52.91359
69,25.6026,36.9296
643,23.91819,39.96973
3600,57.01917,26.79905
724,23.20052,37.30253
4595,129.30087,34.21829
7153,-52.64848,5.14748
5623,23.22833,59.87824
3002,133.01276,42.71913
3020,46.56036,56.34704
4604,132.71934,32.8814
3342,1.51673,6.20004
3677,98.90807,8.04322
5316,9.41872,58.86905
970,5.89944,52.66308
2810,14.56401,45.27425
3083,142.08494,48.40995
1524,6.65656,51.34963
2952,33.39635,49.06166
5750,15.64629,48.40352
3351,9.90637,2.93839
1048,4.57632,51.90854
1194,4.608,51.89575
3623,80.142,14.24747
